conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
2062,@AmazonHelp  Why can't I buy and download the entire Outlander (by Diana Gabaldon) for my kindle?,digital_content,75.0,9.0,3,0.6270060274861147,False,"confident intent, not high-stakes, strong historical match found",@AmazonHelp Not all books are included with Kindle Unlimited. You can find more details here: https://t.co/0jgpPH1wx2 ^TP
2063,@115821 texts a picture of your package delivery!!!  Too cool!  Now I know for certain if it’s been delivered lol,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2064,dont know why @115850  sellers are behaving crazy now a days. :/ https://t.co/hzLYZw0TAa,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2065,@2228  so ready to enjoy this beauty !!! Gracias @116875  #vinyl https://t.co/W1mJlnCPtd,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2066,"@115850 Just got off chatting with your customer service rep Mahaveer. No help,am left stranded with all the Gift cards my company gave me",billing_or_payment,75.0,5.0,3,0.5935308072335315,True,high-stakes intent ('billing_or_payment') always routed to a human,"@AmazonHelp I'm sorry for your experience! Please share more details about your gift card issue, and we’ll help you get it sorted. ^EM"
2067,@AmazonHelp how much gigabytes cloud storage is being provided with amazon drive services for prime customers?,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2068,"Hey @115821 you need to stop using @118706 they refused to deliver my packages to my front door because my mailbox was full, never told me.",delivery_problem,85.0,2.0,3,0.7634041903994887,False,"confident intent, not high-stakes, strong historical match found","I’m sorry to hear about your delivery experience! We’d like to help, please send us a DM with more details. ^HC"
2069,@115821 @147807 so I bought 2 pairs of glasses order no: 112-2503898-5269029. I tracked items ..says delivered but I don't have them,delivery_problem,90.0,2.0,3,0.6034843181349853,False,"confident intent, not high-stakes, strong historical match found",I understand your frustration. Please DM us your order details so we can assist you with the missing items. ^BM
2070,"Disappointed that my book order from one of @115830 suppliers hasn't arrived yet, waited well past the delivery date. #poor",delivery_problem,80.0,2.0,3,0.7102227237991822,False,"confident intent, not high-stakes, strong historical match found",We apologize for the delay in receiving your order. Could you please DM us with the order details so we can investigate further? ^NM
2071,@115821 @AmazonHelp https://t.co/u6Xd0akTQI,general_feedback_or_praise,40.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2072,"@115830 Hi received the below,supposed to b 4 safety but it has holes in it? Just ordered a New one bit wont b here till Sunday now!? https://t.co/rrqFyPb65B",product_defect,75.0,6.0,3,0.5499351731993325,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear that your item arrived with issues. Please check your return and replacement options here: https://t.co/aaDyEzjw8c ^BG
2073,Not happy @115821 Have been waiting for this all day and tonight you change the delivery day!! @187263 https://t.co/qATqXf5rHs,delivery_problem,85.0,2.0,3,0.6441816952604104,False,"confident intent, not high-stakes, strong historical match found",I’m really sorry about the delivery delay! Can you provide the tracking number so we can check the status for you? ^GG
2074,@AmazonHelp My order said that it has been delivered and handed to the resident but it hasn’t come so I have no idea where it is now,delivery_problem,90.0,2.0,3,0.7385467344296586,False,"confident intent, not high-stakes, strong historical match found","I’m sorry for the confusion with your delivery! Please DM us your order info, and we'll help sort this out. ^JZ"
2075,@115850 @115851 Is this amazon? Received a used phone. Cust care says we cant do anything. I was a huge fan. Pathetic. @118702 rocks. https://t.co/DQpkdqRhiC,product_defect,85.0,6.0,3,0.6326447537366501,False,"confident intent, not high-stakes, strong historical match found",I understand your concern about receiving a used device. Please DM us to discuss your options further. ^SB
2076,@115850 I've returned one product through self ship for which i beared courier charges. What is the procedure to take refund of the same?,refund_or_return,80.0,3.0,3,0.6376976494893487,False,"confident intent, not high-stakes, strong historical match found",I’m sorry for the confusion regarding your courier charges. Please provide your order details here: https://t.co/GIJyeYqKE0 so we can assist you. ^ZH
2077,Amazon says my boots are out for delivery.  Where my boots at bro?,order_status,75.0,1.0,3,0.5572882110947804,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear you're waiting on your order! Could you please DM us to get more information? ^CB
2078,"@115821 when your order is due before 9pm and at 8.11pm they tell you, you might have it by next Wednesday! Not acceptable at all!! https://t.co/FgKv1U23XR",delivery_problem,85.0,2.0,3,0.667653229065831,False,"confident intent, not high-stakes, strong historical match found",I apologize for the unexpected change in delivery date. Please DM us your order details so we can assist you better. ^SK
2079,@115830 You employ drivers who do not attempt delivery. Twice they have LIED. I will loose a contract now due to your incompetence.,delivery_problem,85.0,2.0,3,0.7139641313470035,False,"confident intent, not high-stakes, strong historical match found",I’m really sorry about the issues with your delivery! Please DM us with more details and we’ll investigate this for you. ^TR
2080,"@115821 Worst service ever i experienced till date all though i am prime member they have not refunded my money Order #
171-4985790-4314722",refund_or_return,90.0,3.0,3,0.7617137654242612,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about your refund issues. Please DM us your order info so we can assist you. ^HK
2081,@115821 it's been weeks &amp; no package what's the deal??🤷🏽‍♀️🤷🏽‍♀️,order_status,75.0,1.0,3,0.6973768951514631,False,"confident intent, not high-stakes, strong historical match found",I understand this is frustrating! Please DM us so we can look into the status of your package for you. ^GG
2082,@115821 please do better I ordered some funko pops on Monday and two of them came damaged and I ordered again and those came damaged :(,product_defect,80.0,6.0,3,0.5461467961729226,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear about the damaged Funko pops! Please DM us your order details so we can help you resolve this. ^LB
2083,@115821 Thank you #Kindle for being with me through all the good days and bad days and now you are my ever lasting friend,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2084,@AmazonHelp Hi sorry didnt realise it was royal mail think its coming tomorrow x,order_status,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2085,Wish @115850 will have a exchange offer for Kindles. My aging Kindle is still in good condition but would love a Paperwhite.,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2086,@117795 delivery driver left no card not even attempted delivery. What’s the point in your service #aweful,delivery_problem,85.0,2.0,3,0.7138237543330863,False,"confident intent, not high-stakes, strong historical match found",I’m sorry that the delivery service was not satisfactory. Please DM us more details so we can assist you better. ^JZ
2087,@115821 You POS fix whatever you did. I tell you someone gets into my account now you have blocked ME from MY own acccount.,account_access,85.0,7.0,3,0.6328077722970943,True,high-stakes intent ('account_access') always routed to a human,"I’m really sorry to hear about your account issues. Please check for any emails regarding your account, and if you need further assistance, DM us your details so we can help you. ^WT"
2088,@AmazonHelp One of my orders has been stuck at Not yet dispatched for nearly a month! How long do things usually take to get back in stock?,order_status,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2089,@AmazonHelp it would be great if the delivery guy stays for more than 20 seconds next time!!!,delivery_problem,75.0,2.0,3,0.6356168808022872,False,"confident intent, not high-stakes, strong historical match found",Thanks for your feedback! We’ll make sure to pass it along to our delivery team. ^KM
2090,"Sweet Jesus, @115821 @2150 did you decide being late delivering wasn't enough? The box and case are practically splinters. https://t.co/TPcnvG1mNO",delivery_problem,85.0,2.0,3,0.6394075303332037,False,"confident intent, not high-stakes, strong historical match found",I apologize for the condition of your delivery. Please contact us here for further assistance: https://t.co/hApLpMlfHN ^AJ
2091,"Thanks for doing such a ""careful"" job packing this for shipping, @115821. Love getting damaged packaging. :/ https://t.co/E8vMtseKL5",product_defect,75.0,6.0,3,0.656141164641391,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the damage! You can explore your return options here: https://t.co/qMkUIi60hI ^JE
2092,@115821 I’m getting about 6 to 10 (real not spam) sms per day about deliveries to different locations for products I didn’t order,account_access,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2093,"@116618 trying to download a movie, about to be out of Wi-Fi access. Error code: disk-_IO_error",app_or_site_technical,75.0,8.0,3,0.4747536104884482,False,"confident intent, not high-stakes, strong historical match found","Sorry to hear you're having trouble downloading! Have you checked your connection? If issues persist, please DM us. ^NV"
2094,@115850 didnt received my order yet.. I ordered on 1august.. I its a fraud.. I want my money back.. https://t.co/38YLLJv0WD,refund_or_return,90.0,3.0,3,0.6726741075421064,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear your order hasn’t arrived. Please DM us with your order details so we can investigate and assist you further. ^SH
2095,any has kindle bookmark coupons to buy a kindle. please revert. @137341,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2096,"@115850 : Tried loading money in Amazon Pay twice, Your app and webpage shows success message but money doesn't get loaded #Whatshappening",billing_or_payment,85.0,5.0,3,0.7039129252326044,True,high-stakes intent ('billing_or_payment') always routed to a human,I’m sorry for the trouble with your Amazon Pay. Please reach out to us here: https://t.co/vlvfJr4nN9 and we’ll look into it. ^CB
2097,"Philips ""myGarden Alpenglow"" Wall Lantern Bulb, 4.5 Watts Philips https://t.co/JdqfjmepKE via @115830",general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2098,@AmazonHelp Trying to find the right number to ring now,account_access,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2099,"Delivery instructions: leave parcel INSIDE of enclosed porch. 🤔 I guess when @115821 gives you free shipping, you get what you pay for? https://t.co/dFvSyAfeMc",delivery_problem,75.0,2.0,3,0.5947529353811236,False,"confident intent, not high-stakes, strong historical match found",I’m sorry for the delivery experience! It’s important your instructions are followed. Please DM us with your order details for assistance. ^WM
2100,@14939 This is the first copy of the new book I purchased as a gift from @115821 @AmazonHelp. I returned it. https://t.co/3PvRVijcBR,refund_or_return,80.0,3.0,3,0.6060250655080271,False,"confident intent, not high-stakes, strong historical match found",I’m sorry your order wasn’t up to expectations. You can check return options here: https://t.co/sJ2UPKd0TQ ^WJ
2101,@115830 absolutely fuming with the delivery service two days on the rn waiting for item and your driver says he tried liar he is,delivery_problem,85.0,2.0,3,0.7454262895526987,False,"confident intent, not high-stakes, strong historical match found",I’m sorry to hear about the delivery issues! Please DM us your details so we can assist you further. ^VN
2102,I never expected @115821 @115850 for such a cheap behaviour. Order a product few days ago but they cancelled.  #AmazonGreatIndianFestival,cancellation_or_change,75.0,4.0,3,0.7766335817291822,False,"confident intent, not high-stakes, strong historical match found","I'm sorry for the cancellation experience. You should receive an email explaining it. If you have any questions, feel free to DM us. ^MP"
2103,@AmazonHelp Hi! Question: does the newest 2017 Fire TV box (not stick) still support Freetime Unlimited? And the official game controller?,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2104,@14939 This is the replacement copy for the damaged one I received today from @115821  Guess I will buy in store. @AmazonHelp https://t.co/CYqAEzdeAN,product_defect,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2105,"@AmazonHelp hi I was told my parcel would arrive by 9pm tonight, it still says it’s out for delivery -am I assuming it won’t arrive today now?",order_status,80.0,1.0,3,0.7149518034012364,False,"confident intent, not high-stakes, strong historical match found","I'm really sorry for the delay! Deliveries can happen up until 9 PM. If your order doesn’t arrive, please DM us your details! ^SB"
2106,1st time using @153820. Farce. Never again. Waited hour and half. Restaurant cooked food &amp; no delivery driver bothered to pick up.,delivery_problem,90.0,2.0,3,0.614917259357339,False,"confident intent, not high-stakes, strong historical match found",I’m sorry for that experience! Please fill out your details here so we can investigate: https://t.co/beaaDm0muc ^NK
2107,Wow @AmazonHelp https://t.co/XnorRAovPg,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2108,@115821 doesn't this seem excessive? https://t.co/9T4xKZ2Heh,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2109,"@AmazonHelp I just witnessed one of your drivers throw my package on my porch, didn’t even bother knocking.",delivery_problem,90.0,2.0,3,0.6852927469049094,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry about your delivery experience! Can you please reach out to us here: https://t.co/JzP7hlA23B so we can help resolve this? ^HM
2110,@135787  teaches me right for ordering something so amazing from @115821.  No bubblewrap or anything and the cover is ruined… https://t.co/mj55hm4iwX,product_defect,85.0,6.0,3,0.6148175002336134,False,"confident intent, not high-stakes, strong historical match found",I’m sorry it wasn’t protected during shipping. Please check here for your refund or replacement options: https://t.co/qMkUIi60hI ^JE
2111,Need @128065 support on the @115821 @117634 stat! Help me get rid of my phone kappa.,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2112,"Really glad I used prime @115830 seems @116324 are unable to honour the next day delivery 😡, glad I invest in prime",general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2113,@AmazonHelp already been on the phone to customer support still fuming with you cancelling my prime membership disgusting behaviour,subscription_membership,80.0,10.0,3,0.624282683482916,False,"confident intent, not high-stakes, strong historical match found","I'm sorry to hear about your experience! If you need further assistance, please send us a DM with more details so we can help you better. ^HA"
2114,@AmazonHelp I was given a digital https://t.co/SDqnVMT9Ev gift card. is there any way to redeem it with my https://t.co/5WFTNlLYfO account?,digital_content,75.0,9.0,3,0.537429013446921,False,"confident intent, not high-stakes, strong historical match found","Yes, you can redeem your digital gift card on your Amazon account. Please follow this link for detailed instructions: https://t.co/1h6aQ3Ax3N. ^AT"
2115,Excellent choice in packaging @115830 - 🍌 for scale. https://t.co/nnD4klamlN,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2116,Can we all just agree to teh fact that @115821 has the worst possible interface for it's prime offering. Absolutely ludicrous.,app_or_site_technical,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2117,Hey @115821 the guy who supported me today made me love even more https://t.co/9DS6ZfolRR 💜,general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2118,@115850 just saw ur latest ad related to prime videos. either delete that video or m deleting my account. offended by content on jee .,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2119,Seriously disappointed at the horrendous customer service I've recieved from @115821. You're getting too big for your britches.,general_feedback_or_praise,80.0,11.0,3,0.6479202038279405,False,"confident intent, not high-stakes, strong historical match found",We're sorry to hear you're disappointed! Can you share more about your experience in a DM? Your feedback is important to us. ^KH
2120,"Hey @116935 Just because you don’t stream 1976 @10234 debut and 1978 You’re gonna get it LP, doesn’t make 1979 album his 1st https://t.co/cfQbCxdKi3",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2121,"@115850  bought a mobile using city Bank credit card on oct6,17.I haven't received 10% cashback https://t.co/pcNXcNJHJN long does it take?",billing_or_payment,75.0,5.0,3,0.6066904683394644,True,high-stakes intent ('billing_or_payment') always routed to a human,"Cashback typically processes within a specified time frame, depending on the offer. You can check the details here: https://t.co/2fZ0zQ2Y1D. ^HR"
2122,"Ordered a cell phone case from @115821. Tracking info says it was delivered yesterday, but I never received anything. So annoying.",delivery_problem,90.0,2.0,3,0.697299446608049,False,"confident intent, not high-stakes, strong historical match found","I apologize for the inconvenience! Please check these steps to find out more: https://t.co/qeu80JC4E1, and let us know if you need further help. ^BM"
2123,@115833 Music and Books did not work actual on Echo in Germany - Did you know from this issue?,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2124,@115821 I bought some headphones and all you guys sent me was the package. I'm not happy.,product_defect,85.0,6.0,3,0.5637624365263497,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you received an incomplete order! Please reach out to our support team here: https://t.co/vlvfJr4nN9 so we can resolve this. ^GU
2125,@AmazonHelp Am I missing something here?? https://t.co/7A1cC9h9f0,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2126,"Amazon India delivered a fake Iphone 7 matte black to my doorstep. Perks of being a prime member!
@115850 @115821 @115858 @4088 https://t.co/kc9uAAKvJc",product_defect,90.0,6.0,3,0.6492278994227738,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear about the issue with your order. Please connect with us here: https://t.co/vlvfJr4nN9 to assist you further. ^SG
2127,when ya mom tells you that she signed up for amazon prime &amp; you can watch teen wolf whenever now🙂🙂🙂,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2128,@AmazonHelp Prime package out for delivery today but it's now 10pm. Can I go to bed or do you plan to knock at midnight?,order_status,85.0,1.0,3,0.6598513188676793,False,"confident intent, not high-stakes, strong historical match found","I understand your frustration! If your package doesn't arrive soon, please reach out to us for assistance. ^JR"
2129,"@AmazonHelp Hi, I wanted to sign up for a 7 days free trial, for Prime Video, but i got charged 3 euro, even though it said it was free",billing_or_payment,80.0,5.0,3,0.6373927347833391,True,high-stakes intent ('billing_or_payment') always routed to a human,"I'm sorry for any confusion with the charge! You can view our policy here: https://t.co/4yPqzrKvSy, and let us know if you need further assistance. ^BV"
2130,What's the point of @115821 prime 2-day shipping if it takes my items 3 days to get here?! 😩,order_status,75.0,1.0,3,0.7203210960147507,False,"confident intent, not high-stakes, strong historical match found","I apologize for the delay! Shipping times can vary, please check here for more info: https://t.co/Y5jpI9gRhE. If issues persist, let us know! ^HC"
2131,@115817 has delivered my packages to my neighbors house at least 10 times over the last 2 and a half years. @115821 can I choose carriers?,delivery_problem,85.0,2.0,3,0.6238060296626735,False,"confident intent, not high-stakes, strong historical match found","I'm sorry to hear about the delivery issues! Please share your experience in a DM, and we'll look into this for you. ^MH"
2132,"@115821 ...Your delivery van passed my flat 3 times today. Then I got an email saying he ""tried to deliver it, but I was out"" Rubbish!",delivery_problem,90.0,2.0,3,0.6725126162573258,False,"confident intent, not high-stakes, strong historical match found",I apologize for the repeated delivery attempts without success! Please reach out to report this: https://t.co/JzP7hlA23B. We'll investigate it! ^MJ
2133,"@AmazonHelp Thanks for the quick response, do you have any clue how long there will go before I get a response on my mail?",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2134,@AmazonHelp Are you aware that only the first 25 mins of Chicago Fire 6x02 are on Amazon Video? Not cool...,digital_content,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2135,@115821 I need to know why you don't take disabilities seriously and expect disabled people to leave home to get packages ordered for home?,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2136,"@AmazonHelp yo, my package says delivered but it has not been. it was shipped with something else, which I DID receive.",delivery_problem,90.0,2.0,3,0.718333148844257,False,"confident intent, not high-stakes, strong historical match found","I'm sorry to hear about your package! Please check this link for steps to locate it: https://t.co/0b6AjQv76w, and reach out for further help if needed. ^BV"
2137,".@115833 

When on the go...

Theres no way to access Alexa on actual the Alexa app? But we can on Amazon app, and music app.",app_or_site_technical,75.0,8.0,3,0.6398750341122994,False,"confident intent, not high-stakes, strong historical match found","For accessing Alexa features on the go, please check this support page: https://t.co/pvjEeqjHkF for more details. We’re here to help! ^ZW"
2138,"Is the @6884 game only on @165273?? If so, why isn't there an app to watch it on my @116439 ???",other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2139,"hi @121284 team, when is Prime Music releasing in India? @115850 https://t.co/ErTLqwTeMn",other,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2140,"If @115821 is going to do its own package delivery, it might want to ask @115817 and @81 for simple tips on stopping package theft... https://t.co/PC6xYVsEQu",general_feedback_or_praise,65.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2141,Thanks @115821 for delivering a lamp I bought.it took less than 40 hours to get It.Very fast service 😁😁😁😀😀😀😀,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2142,So #amazon shipped my glass jar of coriander like this #smh https://t.co/fN5OQpFgeD,product_defect,85.0,6.0,3,0.5737098670996538,False,"confident intent, not high-stakes, strong historical match found",Sorry to see your item was damaged in transit! Please reach out here for options: https://t.co/5RcjVPJgUP. We want to make this right. ^JJ
2143,@117634 A) would be nice to have a feedback feature on the Paperwhite B) please can I have a scale for text size similar to brightness,app_or_site_technical,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2144,@115821 Why doesn't Amazon have a good mechanism for returning LIVE AMMO accidentally sent by a 3rd party? Instructions given violate law!,other,85.0,12.0,3,0.5101801524388632,True,intent classified as 'other' - no defined resolution path,
2145,@115821 where df my phone case at ?,order_status,80.0,1.0,3,0.7372959621933622,False,"confident intent, not high-stakes, strong historical match found","We're here to help! Please check your order status here: https://t.co/q4LAMZ3tbE. If you need more assistance, feel free to DM us! ^CD"
2146,@116935 another service I pay for doesn’t work ethier #amazon 💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰 https://t.co/9qjkcIRgGY,app_or_site_technical,75.0,8.0,3,0.5815118544565325,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear that! Could you let us know what issue you're experiencing so we can assist you better? ^BH
2147,@115821 I bought some bags Aug 20th I was supposed to have revived them between Sept 14 &amp; Oct 2 Still don’t have them. Can’t email seller,order_status,80.0,1.0,3,0.6079897884176915,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry for the delay! Please reach out to us here: https://t.co/rS49hgaADF so we can investigate this for you. ^SC
2148,@AmazonHelp I've waited all day for my delivery and it never came. It's nearly 11pm now. https://t.co/Mh1taUdjFe,delivery_problem,90.0,2.0,3,0.7103410250226543,False,"confident intent, not high-stakes, strong historical match found","I apologize for the inconvenience! Packages can arrive until 9 PM. Let us know if it doesn't arrive by then, and we'll assist you further. ^CL"
2149,I forgot to cancel my amazon prime free trial and I’m PI$$ED,subscription_membership,80.0,10.0,3,0.656060966874992,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the frustration! You can request a refund and cancel your Prime membership here: https://t.co/pljR68Kgsv. ^ML
2150,Oh gee thank you @115830 @AmazonHelp I didnt know that with my purchase I also got a package beating for free! (Sarcasm ) https://t.co/WOU0wQ6OJN,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2151,@115833 please help. Our Alexa listened to tv and copied Advert Alexa order of dog food.,digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2152,@AmazonHelp you have a number I can call? Account has been compromised.,account_access,90.0,7.0,3,0.7587341929971756,True,high-stakes intent ('account_access') always routed to a human,I'm sorry to hear that! Please use this link: https://t.co/zYVX1Qi29G to reach our support team for immediate assistance. ^NM
2153,That awkward moment when you realise your copy of the biggest page turner has 49 of the killer revealing pages missing @115821 @188343 https://t.co/FWdarPhISN,product_defect,85.0,6.0,3,0.5170092778574379,False,"confident intent, not high-stakes, strong historical match found","Oh no! This shouldn't happen. Was your order fulfilled by a seller on our site? Let us know, and we can assist further. ^AD"
2154,@115830 how do I contact you? I am going around in bloody circles looking for a contact address...........,app_or_site_technical,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2155,@115821 email saying that I've successfully changed my email address. Which I didn't do! Your site is to easy to hack I won't be using you,account_access,85.0,7.0,3,0.6491274874497499,True,high-stakes intent ('account_access') always routed to a human,I'm sorry to hear this happened. Please contact our support team here: https://t.co/y1tUe3yDJC so we can help you resolve this. ^JR
2156,"If you order a book on environmentalism from @115821, they will send it in packaging wasteful enough to destroy the actual amazon.",general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2157,"This is how its done.
thanks @115821 @115850 @AmazonHelp 
appreciate it. 😀 https://t.co/4c9geJd3Gs",general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2158,@15043 my brand new hot air brush purchased on Aug 28 from @116090 just stopped working for no reason... What do I do?,product_defect,80.0,6.0,3,0.5450224680440724,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the issue with your hot air brush. Please let us know your order details through this link for further assistance: https://t.co/OQAkeZ14LR. ^AR
2159,Have still not got a response for my email @AmazonHelp @115850,general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2160,Okay but... I'm officially a victim of misleading photos on Amazon. @115821 https://t.co/hl2Z2nJQJm,product_defect,75.0,6.0,3,0.5653753446556959,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear that! Have you tried reaching out to the seller for clarification? You can contact them here: https://t.co/aaDyEz1VgE. ^ME
2161,Ordered Disturbed - The Lost Children CD from @115821 this is what shows up instead...thanks @115821 😑😡🖕🏻 https://t.co/ZK1PG4vW62,delivery_problem,90.0,2.0,3,0.5023193341059357,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the mix-up with your order! Please contact us directly so we can help resolve this issue: https://t.co/hApLpMlfHN. ^AJ
2162,@115821 yo why do my book orders keep getting sent with no kind of padding or protection in the boxes,delivery_problem,80.0,2.0,3,0.7163503702661439,False,"confident intent, not high-stakes, strong historical match found",I understand your frustration. Your feedback is important to us; please share it here: https://t.co/EjR8e58NMz. ^AH
2163,"Received an email change message from @115821 @AmazonHelp thinking it was a scam, but somebody has actually changed my details 😕assistance!?",account_access,85.0,7.0,3,0.7670845584051998,True,high-stakes intent ('account_access') always routed to a human,I'm sorry for the concern! Please contact us directly for assistance: https://t.co/jzvkhdlrK5 so we can help you secure your account. ^NM
2164,@AmazonHelp Hey I need some advice?,general_feedback_or_praise,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2165,Freaking perturbed with @AmazonHelp.  Goods not delivered.  Hung up on 5 times from call center in Bangalore.  NO WAY TO REPORT NON DELIVERY,delivery_problem,90.0,2.0,3,0.6615863793883471,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry for your experience! Please contact us here: https://t.co/vlvfJr4nN9 so we can assist you further. ^SG
2166,@AmazonHelp Is there a UK customer helpline I can call? Thank you,account_access,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2167,"I love https://t.co/1CkDiiW71Q, but Amazon India has to figure out it's operations and logistics. It's quite badly operated.",general_feedback_or_praise,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2168,Uh thanks @115821 for the giant box delivering my one roll of stamps https://t.co/FZRDwOlyMb,delivery_problem,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
2169,@AmazonHelp can I send back a product that didn’t work,refund_or_return,80.0,3.0,3,0.7028163647927723,False,"confident intent, not high-stakes, strong historical match found","I'm here to help! To return a product, please visit this link for instructions: https://t.co/JzP7hlA23B. ^CO"
2170,Amazon tells me my package should arrive today but it hasn't and all the post offices are closed now 🙃,order_status,80.0,1.0,3,0.6080288298077198,False,"confident intent, not high-stakes, strong historical match found","I'm sorry for the delay! Deliveries can often take place later in the day. If your package doesn't arrive by the evening, please let us know! ^SB"
2171,"Hey @115821, I've got a bone to pick with you. Who is it that I speak to regarding an unauthorised transaction?

Thanks!",billing_or_payment,85.0,5.0,3,0.5447201264096677,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry to hear that! Please DM us with more details so we can assist you with this unauthorized transaction. ^JJ
2172,@115821 are you having some tech issues? Text said delivery attempted but we were here. Tried calling and it said service down. You OK?,delivery_problem,75.0,2.0,3,0.6452694053343808,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the trouble! Please report this issue to our support team here so we can investigate further: https://t.co/vlvfJr4nN9 ^HN
2173,Discovered fraud ($189.00) in my account. Do you think @115821 wanted to give me my money back? No... Calling #betterbusiness This is bullshit @115851 sitting on a billion wanna fleece me for two hunnid.. nah,billing_or_payment,90.0,5.0,3,0.5641512936048594,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry to hear about the unauthorized charge! Please DM us more details so we can assist you further. ^JJ
2174,"Hey @115821, why do you entice me with same-day delivery only to tell me in the evening you can't do it? 😠",order_status,75.0,1.0,3,0.6149048564173608,False,"confident intent, not high-stakes, strong historical match found",I understand your frustration! Please DM us with your order details so we can look into your delivery timeframe. ^WM
